{(company, Google); (date, 2021-07-03); (variation, 0.96); (drop, 0.13); (value, 0.02)}
{(company, Apple); (date, 2007-01-30); (variation, 0.99); (drop, 0.85); (value, 0.36)}
{(company, Google); (date, 2017-11-27); (variation, 0.54); (drop, 0.72); (value, 0.2)}
{(company, Google); (date, 2006-03-17); (variation, 0.09); (drop, 0.22); (value, 0.56)}
{(company, Google); (date, 2005-02-02); (variation, 0.13); (drop, 0.55); (value, 0.61)}
{(company, Google); (date, 2016-11-03); (variation, 0.89); (drop, 0.81); (value, 0.02)}
{(company, Google); (date, 2015-11-24); (variation, 0.65); (drop, 0.31); (value, 0.06)}
{(company, Apple); (date, 2010-03-31); (variation, 0.66); (drop, 0.26); (value, 0.76)}
{(company, Microsoft); (date, 2010-12-11); (variation, 0.84); (drop, 0.79); (value, 0.5)}
{(company, Google); (date, 2016-08-20); (variation, 0.05); (drop, 0.31); (value, 0.38)}
{(company, Google); (date, 2000-12-17); (variation, 0.76); (drop, 0.14); (value, 0.81)}
{(company, Apple); (date, 2021-09-05); (variation, 0.34); (drop, 0.91); (value, 0.11)}
{(company, Amazon); (date, 2020-01-29); (variation, 0.03); (drop, 0.15); (value, 0.23)}
{(company, Microsoft); (date, 2022-07-21); (variation, 0.37); (drop, 0.25); (value, 0.24)}
{(company, Microsoft); (date, 2011-07-31); (variation, 0.9); (drop, 0.35); (value, 0.02)}
{(company, Apple); (date, 2003-06-11); (variation, 0.12); (drop, 0.24); (value, 0.22)}
{(company, Amazon); (date, 2015-11-24); (variation, 0.59); (drop, 0.93); (value, 0.79)}
{(company, Microsoft); (date, 2003-02-26); (variation, 0.7); (drop, 0.13); (value, 0.97)}
{(company, Microsoft); (date, 2012-10-30); (variation, 0.93); (drop, 0.54); (value, 0.74)}
{(company, Microsoft); (date, 2013-04-17); (variation, 0.62); (drop, 0.81); (value, 0.11)}
{(company, Google); (date, 2017-06-30); (variation, 0.74); (drop, 0.28); (value, 0.68)}
{(company, Google); (date, 2015-04-14); (variation, 0.69); (drop, 0.28); (value, 0.05)}
{(company, Microsoft); (date, 2011-04-03); (variation, 0.71); (drop, 0.58); (value, 0.38)}
{(company, Google); (date, 2002-12-29); (variation, 0.78); (drop, 0.63); (value, 0.62)}
{(company, Google); (date, 2016-02-12); (variation, 0.02); (drop, 0.01); (value, 0.27)}
{(company, Microsoft); (date, 2008-11-07); (variation, 0.37); (drop, 0.72); (value, 0.06)}
{(company, Microsoft); (date, 2009-06-12); (variation, 0.88); (drop, 0.3); (value, 0.08)}
{(company, Google); (date, 2002-05-05); (variation, 0.5); (drop, 0.64); (value, 0.91)}
{(company, Amazon); (date, 2007-09-14); (variation, 0.69); (drop, 0.76); (value, 0.42)}
{(company, Microsoft); (date, 2010-09-23); (variation, 0.04); (drop, 0.9); (value, 0.03)}
{(company, Microsoft); (date, 2008-09-08); (variation, 0.58); (drop, 0.87); (value, 0.3)}
{(company, Microsoft); (date, 2004-10-03); (variation, 0.87); (drop, 0.73); (value, 0.57)}
{(company, Microsoft); (date, 2021-07-21); (variation, 0.95); (drop, 0.5); (value, 0.67)}
{(company, Google); (date, 2007-04-30); (variation, 0.74); (drop, 0.07); (value, 0.6)}
{(company, Microsoft); (date, 2003-03-16); (variation, 0.1); (drop, 0.6); (value, 0.35)}
{(company, Google); (date, 2010-03-28); (variation, 0.66); (drop, 0.56); (value, 0.82)}
{(company, Amazon); (date, 2012-01-23); (variation, 0.78); (drop, 0.69); (value, 0.97)}
{(company, Google); (date, 2005-05-22); (variation, 0.68); (drop, 0.74); (value, 0.52)}
{(company, Microsoft); (date, 2020-03-13); (variation, 0.17); (drop, 0.33); (value, 0.41)}
{(company, Apple); (date, 2011-02-31); (variation, 0.01); (drop, 0.96); (value, 0.26)}
{(company, Amazon); (date, 2019-06-11); (variation, 0.83); (drop, 0.17); (value, 0.5)}
{(company, Microsoft); (date, 2021-08-06); (variation, 0.55); (drop, 0.5); (value, 0.25)}
{(company, Amazon); (date, 2004-06-08); (variation, 0.01); (drop, 0.71); (value, 0.53)}
{(company, Microsoft); (date, 2014-04-04); (variation, 0.17); (drop, 0.49); (value, 0.88)}
{(company, Microsoft); (date, 2016-08-27); (variation, 0.93); (drop, 0.0); (value, 0.88)}
{(company, Apple); (date, 2004-07-21); (variation, 0.3); (drop, 0.09); (value, 0.18)}
{(company, Google); (date, 2020-07-29); (variation, 0.23); (drop, 0.89); (value, 0.16)}
{(company, Microsoft); (date, 2005-05-19); (variation, 0.36); (drop, 0.58); (value, 0.83)}
{(company, Google); (date, 2005-07-29); (variation, 0.22); (drop, 0.59); (value, 0.71)}
{(company, Amazon); (date, 2004-02-21); (variation, 0.36); (drop, 0.91); (value, 0.17)}
{(company, Apple); (date, 2014-10-04); (variation, 0.27); (drop, 0.3); (value, 0.58)}
{(company, Google); (date, 2012-01-05); (variation, 0.29); (drop, 0.25); (value, 0.04)}
{(company, Google); (date, 2004-10-25); (variation, 0.57); (drop, 0.84); (value, 0.12)}
{(company, Google); (date, 2008-12-18); (variation, 0.03); (drop, 0.93); (value, 0.63)}
{(company, Apple); (date, 2018-01-11); (variation, 0.6); (drop, 0.97); (value, 0.43)}
{(company, Apple); (date, 2017-02-11); (variation, 0.39); (drop, 0.93); (value, 0.81)}
{(company, Google); (date, 2022-12-04); (variation, 0.1); (drop, 0.09); (value, 0.16)}
{(company, Microsoft); (date, 2012-12-04); (variation, 0.03); (drop, 0.88); (value, 0.17)}
{(company, Google); (date, 2021-10-01); (variation, 0.1); (drop, 0.25); (value, 0.8)}
{(company, Amazon); (date, 2001-07-24); (variation, 0.79); (drop, 0.78); (value, 0.41)}
{(company, Google); (date, 2015-05-11); (variation, 0.6); (drop, 0.98); (value, 0.47)}
{(company, Amazon); (date, 2019-09-19); (variation, 0.05); (drop, 0.87); (value, 0.53)}
{(company, Apple); (date, 2002-12-29); (variation, 0.25); (drop, 0.8); (value, 0.73)}
{(company, Microsoft); (date, 2011-10-18); (variation, 0.3); (drop, 0.51); (value, 0.74)}
{(company, Amazon); (date, 2005-09-19); (variation, 0.41); (drop, 0.6); (value, 0.83)}
{(company, Apple); (date, 2000-07-08); (variation, 0.76); (drop, 0.12); (value, 0.77)}
{(company, Apple); (date, 2006-12-26); (variation, 0.79); (drop, 0.3); (value, 0.95)}
{(company, Amazon); (date, 2013-04-03); (variation, 0.58); (drop, 0.27); (value, 0.6)}
{(company, Microsoft); (date, 2005-02-13); (variation, 0.23); (drop, 0.99); (value, 0.08)}
{(company, Amazon); (date, 2001-05-05); (variation, 0.71); (drop, 0.78); (value, 0.21)}
{(company, Amazon); (date, 2010-09-16); (variation, 0.47); (drop, 0.32); (value, 0.24)}
{(company, Microsoft); (date, 2002-03-25); (variation, 0.92); (drop, 0.07); (value, 0.25)}
{(company, Apple); (date, 2009-05-09); (variation, 0.86); (drop, 0.34); (value, 0.93)}
{(company, Google); (date, 2008-02-19); (variation, 0.81); (drop, 0.68); (value, 0.17)}
{(company, Apple); (date, 2010-08-19); (variation, 0.86); (drop, 0.41); (value, 0.2)}
{(company, Amazon); (date, 2003-07-15); (variation, 0.46); (drop, 0.31); (value, 0.28)}
{(company, Amazon); (date, 2022-03-13); (variation, 0.57); (drop, 0.77); (value, 0.52)}
{(company, Amazon); (date, 2017-10-17); (variation, 0.36); (drop, 0.4); (value, 0.51)}
{(company, Apple); (date, 2017-12-04); (variation, 0.98); (drop, 0.04); (value, 0.04)}
{(company, Google); (date, 2012-08-18); (variation, 0.54); (drop, 0.45); (value, 0.27)}
{(company, Amazon); (date, 2019-10-29); (variation, 0.76); (drop, 0.5); (value, 0.55)}
{(company, Amazon); (date, 2021-08-25); (variation, 0.12); (drop, 0.04); (value, 0.63)}
{(company, Apple); (date, 2015-02-21); (variation, 0.22); (drop, 0.52); (value, 0.79)}
{(company, Microsoft); (date, 2001-07-05); (variation, 0.46); (drop, 0.87); (value, 0.87)}
{(company, Microsoft); (date, 2006-02-16); (variation, 0.39); (drop, 0.13); (value, 0.11)}
{(company, Microsoft); (date, 2001-03-21); (variation, 0.01); (drop, 0.32); (value, 0.83)}
{(company, Amazon); (date, 2003-01-04); (variation, 0.83); (drop, 0.14); (value, 0.13)}
{(company, Microsoft); (date, 2020-12-24); (variation, 0.21); (drop, 0.67); (value, 0.13)}
{(company, Google); (date, 2010-10-24); (variation, 0.71); (drop, 0.3); (value, 0.62)}
{(company, Microsoft); (date, 2000-09-02); (variation, 0.02); (drop, 0.36); (value, 0.44)}
{(company, Amazon); (date, 2005-06-10); (variation, 0.65); (drop, 0.68); (value, 0.52)}
{(company, Apple); (date, 2021-10-25); (variation, 0.22); (drop, 0.43); (value, 0.66)}
{(company, Amazon); (date, 2012-05-11); (variation, 0.89); (drop, 0.41); (value, 0.44)}
{(company, Amazon); (date, 2022-07-11); (variation, 0.26); (drop, 0.98); (value, 0.49)}
{(company, Amazon); (date, 2009-05-20); (variation, 0.35); (drop, 0.96); (value, 0.08)}
{(company, Google); (date, 2016-05-29); (variation, 0.34); (drop, 0.77); (value, 0.47)}
{(company, Amazon); (date, 2017-12-02); (variation, 0.48); (drop, 0.74); (value, 0.09)}
{(company, Microsoft); (date, 2013-06-06); (variation, 0.04); (drop, 0.56); (value, 0.61)}
{(company, Microsoft); (date, 2009-09-19); (variation, 0.01); (drop, 0.92); (value, 0.99)}
{(company, Apple); (date, 2021-06-09); (variation, 0.63); (drop, 0.14); (value, 0.03)}
{(company, Google); (date, 2004-03-13); (variation, 0.21); (drop, 0.21); (value, 0.84)}
{(company, Google); (date, 2022-04-21); (variation, 0.63); (drop, 0.48); (value, 0.46)}
{(company, Amazon); (date, 2018-02-19); (variation, 0.92); (drop, 0.59); (value, 0.19)}
{(company, Microsoft); (date, 2003-09-28); (variation, 0.41); (drop, 0.59); (value, 0.9)}
{(company, Amazon); (date, 2014-08-12); (variation, 0.21); (drop, 0.58); (value, 0.17)}
{(company, Amazon); (date, 2012-12-02); (variation, 0.21); (drop, 0.47); (value, 0.49)}
{(company, Google); (date, 2014-07-27); (variation, 0.15); (drop, 0.2); (value, 0.23)}
{(company, Apple); (date, 2000-03-23); (variation, 0.11); (drop, 0.99); (value, 0.47)}
{(company, Microsoft); (date, 2009-08-18); (variation, 0.5); (drop, 0.11); (value, 0.25)}
{(company, Amazon); (date, 2007-06-12); (variation, 0.58); (drop, 0.45); (value, 0.1)}
{(company, Apple); (date, 2007-12-16); (variation, 0.34); (drop, 0.6); (value, 0.24)}
{(company, Google); (date, 2004-08-09); (variation, 0.72); (drop, 0.11); (value, 0.72)}
{(company, Apple); (date, 2018-08-05); (variation, 0.73); (drop, 0.2); (value, 0.54)}
{(company, Microsoft); (date, 2008-05-06); (variation, 0.69); (drop, 0.27); (value, 0.96)}
{(company, Apple); (date, 2014-01-03); (variation, 0.33); (drop, 0.81); (value, 0.03)}
{(company, Microsoft); (date, 2019-12-27); (variation, 0.04); (drop, 0.4); (value, 0.17)}
{(company, Amazon); (date, 2012-02-06); (variation, 0.83); (drop, 0.32); (value, 0.11)}
{(company, Microsoft); (date, 2017-04-01); (variation, 0.49); (drop, 0.82); (value, 0.11)}
{(company, Apple); (date, 2021-01-23); (variation, 0.67); (drop, 0.16); (value, 0.3)}
{(company, Amazon); (date, 2009-08-16); (variation, 0.22); (drop, 0.82); (value, 0.72)}
{(company, Microsoft); (date, 2010-05-24); (variation, 0.14); (drop, 0.23); (value, 0.28)}
{(company, Apple); (date, 2006-04-12); (variation, 0.12); (drop, 0.63); (value, 0.76)}
{(company, Amazon); (date, 2018-12-07); (variation, 0.11); (drop, 0.59); (value, 0.84)}
{(company, Amazon); (date, 2021-08-20); (variation, 0.7); (drop, 0.5); (value, 0.42)}
{(company, Google); (date, 2019-07-17); (variation, 0.66); (drop, 0.95); (value, 0.1)}
{(company, Amazon); (date, 2018-02-30); (variation, 0.51); (drop, 0.59); (value, 0.09)}
{(company, Google); (date, 2019-04-26); (variation, 0.33); (drop, 0.02); (value, 0.52)}
{(company, Amazon); (date, 2021-11-21); (variation, 0.06); (drop, 0.71); (value, 0.33)}
{(company, Amazon); (date, 2020-08-08); (variation, 0.22); (drop, 0.7); (value, 0.18)}
{(company, Amazon); (date, 2007-09-19); (variation, 0.28); (drop, 0.86); (value, 0.26)}
{(company, Google); (date, 2003-12-15); (variation, 0.2); (drop, 0.83); (value, 0.24)}
{(company, Google); (date, 2008-07-31); (variation, 0.87); (drop, 0.76); (value, 0.15)}
{(company, Amazon); (date, 2016-09-08); (variation, 0.78); (drop, 0.06); (value, 0.12)}
{(company, Amazon); (date, 2020-04-08); (variation, 0.07); (drop, 0.88); (value, 0.39)}
{(company, Amazon); (date, 2013-07-30); (variation, 0.79); (drop, 0.12); (value, 0.71)}
{(company, Microsoft); (date, 2007-02-06); (variation, 0.99); (drop, 0.35); (value, 0.87)}
{(company, Apple); (date, 2000-10-13); (variation, 0.7); (drop, 0.6); (value, 0.64)}
{(company, Microsoft); (date, 2003-03-07); (variation, 0.46); (drop, 0.19); (value, 0.95)}
{(company, Amazon); (date, 2022-09-31); (variation, 0.28); (drop, 0.41); (value, 0.5)}
{(company, Apple); (date, 2020-01-23); (variation, 0.02); (drop, 0.85); (value, 0.33)}
{(company, Google); (date, 2008-10-09); (variation, 0.96); (drop, 0.08); (value, 0.21)}
{(company, Google); (date, 2008-07-31); (variation, 0.89); (drop, 0.86); (value, 0.03)}
{(company, Apple); (date, 2018-08-05); (variation, 0.47); (drop, 0.1); (value, 0.24)}
{(company, Amazon); (date, 2019-11-12); (variation, 0.16); (drop, 0.22); (value, 0.74)}
{(company, Amazon); (date, 2013-08-28); (variation, 0.75); (drop, 0.61); (value, 0.34)}
{(company, Apple); (date, 2012-01-09); (variation, 0.61); (drop, 0.53); (value, 0.13)}
{(company, Google); (date, 2011-06-28); (variation, 0.89); (drop, 0.93); (value, 0.16)}
{(company, Google); (date, 2022-03-10); (variation, 0.22); (drop, 0.58); (value, 0.63)}
{(company, Google); (date, 2010-11-07); (variation, 0.66); (drop, 0.82); (value, 0.97)}
{(company, Microsoft); (date, 2016-01-12); (variation, 0.7); (drop, 0.55); (value, 0.83)}
{(company, Amazon); (date, 2013-09-22); (variation, 0.41); (drop, 0.04); (value, 0.92)}
{(company, Microsoft); (date, 2014-07-01); (variation, 0.42); (drop, 0.59); (value, 0.44)}
{(company, Microsoft); (date, 2020-08-31); (variation, 0.18); (drop, 0.44); (value, 0.04)}
{(company, Google); (date, 2000-09-26); (variation, 0.35); (drop, 0.91); (value, 0.21)}
{(company, Microsoft); (date, 2006-09-10); (variation, 0.33); (drop, 0.34); (value, 0.97)}
{(company, Microsoft); (date, 2020-07-29); (variation, 0.59); (drop, 0.04); (value, 0.45)}
{(company, Microsoft); (date, 2022-10-27); (variation, 0.77); (drop, 0.97); (value, 0.94)}
{(company, Google); (date, 2014-09-20); (variation, 0.99); (drop, 0.98); (value, 0.83)}
{(company, Google); (date, 2005-04-20); (variation, 0.46); (drop, 0.32); (value, 0.5)}
{(company, Apple); (date, 2014-10-14); (variation, 0.87); (drop, 0.33); (value, 0.44)}
{(company, Microsoft); (date, 2006-05-12); (variation, 0.15); (drop, 0.51); (value, 0.45)}
{(company, Google); (date, 2019-02-26); (variation, 0.34); (drop, 0.16); (value, 0.9)}
{(company, Apple); (date, 2010-06-19); (variation, 0.44); (drop, 0.24); (value, 0.26)}
{(company, Microsoft); (date, 2010-09-24); (variation, 0.36); (drop, 0.97); (value, 0.97)}
{(company, Apple); (date, 2020-03-15); (variation, 0.83); (drop, 0.24); (value, 0.17)}
{(company, Microsoft); (date, 2010-10-20); (variation, 0.92); (drop, 0.47); (value, 0.91)}
{(company, Microsoft); (date, 2012-11-26); (variation, 0.54); (drop, 0.78); (value, 0.31)}
{(company, Apple); (date, 2019-03-16); (variation, 0.57); (drop, 0.07); (value, 0.33)}
{(company, Microsoft); (date, 2014-10-25); (variation, 0.91); (drop, 0.66); (value, 0.87)}
{(company, Apple); (date, 2004-07-23); (variation, 0.06); (drop, 0.72); (value, 0.4)}
{(company, Amazon); (date, 2017-07-18); (variation, 0.48); (drop, 0.79); (value, 0.12)}
{(company, Apple); (date, 2005-05-21); (variation, 0.62); (drop, 0.12); (value, 0.48)}
{(company, Microsoft); (date, 2000-07-24); (variation, 0.2); (drop, 0.63); (value, 0.15)}
{(company, Google); (date, 2014-06-24); (variation, 0.18); (drop, 0.1); (value, 0.33)}
{(company, Microsoft); (date, 2008-11-14); (variation, 0.27); (drop, 0.2); (value, 0.37)}
{(company, Amazon); (date, 2016-08-12); (variation, 0.78); (drop, 0.24); (value, 0.64)}
{(company, Apple); (date, 2014-11-25); (variation, 0.12); (drop, 0.94); (value, 0.8)}
{(company, Amazon); (date, 2021-05-14); (variation, 0.24); (drop, 0.85); (value, 0.57)}
{(company, Microsoft); (date, 2001-12-27); (variation, 0.05); (drop, 0.29); (value, 0.45)}
{(company, Microsoft); (date, 2006-09-20); (variation, 0.53); (drop, 0.99); (value, 0.97)}
{(company, Microsoft); (date, 2013-10-31); (variation, 0.64); (drop, 0.34); (value, 0.38)}
{(company, Google); (date, 2020-02-10); (variation, 0.66); (drop, 0.0); (value, 0.69)}
{(company, Apple); (date, 2022-04-13); (variation, 0.34); (drop, 0.15); (value, 0.67)}
{(company, Microsoft); (date, 2020-06-20); (variation, 0.72); (drop, 0.15); (value, 0.61)}
{(company, Microsoft); (date, 2010-02-23); (variation, 0.02); (drop, 0.98); (value, 0.68)}
{(company, Amazon); (date, 2004-03-02); (variation, 0.26); (drop, 0.09); (value, 0.68)}
{(company, Apple); (date, 2015-01-01); (variation, 0.65); (drop, 0.47); (value, 0.23)}
{(company, Microsoft); (date, 2011-10-03); (variation, 0.86); (drop, 0.93); (value, 0.13)}
{(company, Apple); (date, 2020-08-24); (variation, 0.16); (drop, 0.83); (value, 0.89)}
{(company, Microsoft); (date, 2002-08-25); (variation, 0.7); (drop, 0.95); (value, 0.12)}
{(company, Amazon); (date, 2017-11-21); (variation, 0.67); (drop, 0.02); (value, 0.19)}
{(company, Microsoft); (date, 2008-07-05); (variation, 0.48); (drop, 0.18); (value, 0.93)}
{(company, Amazon); (date, 2005-01-19); (variation, 0.1); (drop, 0.94); (value, 0.7)}
{(company, Amazon); (date, 2003-11-04); (variation, 0.26); (drop, 0.67); (value, 0.26)}
{(company, Amazon); (date, 2019-09-19); (variation, 0.96); (drop, 0.64); (value, 0.27)}
{(company, Apple); (date, 2014-09-01); (variation, 0.43); (drop, 0.49); (value, 0.54)}
{(company, Amazon); (date, 2012-05-19); (variation, 0.92); (drop, 0.92); (value, 0.35)}
{(company, Amazon); (date, 2003-02-29); (variation, 0.05); (drop, 0.89); (value, 0.18)}
{(company, Microsoft); (date, 2020-04-01); (variation, 0.63); (drop, 0.86); (value, 0.23)}
{(company, Amazon); (date, 2001-04-18); (variation, 0.42); (drop, 0.46); (value, 0.07)}
{(company, Amazon); (date, 2016-08-23); (variation, 0.58); (drop, 0.48); (value, 0.71)}
{(company, Amazon); (date, 2005-02-13); (variation, 0.09); (drop, 0.31); (value, 0.91)}
{(company, Google); (date, 2022-03-17); (variation, 0.76); (drop, 0.45); (value, 0.91)}
{(company, Amazon); (date, 2020-08-18); (variation, 0.61); (drop, 0.29); (value, 0.44)}
{(company, Apple); (date, 2022-08-11); (variation, 0.62); (drop, 0.05); (value, 0.8)}
{(company, Amazon); (date, 2022-02-14); (variation, 0.8); (drop, 0.34); (value, 0.65)}
{(company, Amazon); (date, 2000-07-03); (variation, 0.85); (drop, 0.69); (value, 0.25)}
{(company, Apple); (date, 2009-11-10); (variation, 0.09); (drop, 0.78); (value, 0.2)}
{(company, Microsoft); (date, 2001-05-16); (variation, 0.94); (drop, 0.94); (value, 0.36)}
{(company, Apple); (date, 2009-04-31); (variation, 0.06); (drop, 0.41); (value, 0.53)}
{(company, Google); (date, 2001-03-14); (variation, 0.58); (drop, 0.39); (value, 0.4)}
{(company, Google); (date, 2011-01-16); (variation, 0.34); (drop, 0.13); (value, 0.45)}
{(company, Microsoft); (date, 2012-01-01); (variation, 0.06); (drop, 0.45); (value, 0.44)}
{(company, Amazon); (date, 2022-05-06); (variation, 0.45); (drop, 0.2); (value, 0.61)}
{(company, Google); (date, 2002-11-15); (variation, 0.66); (drop, 0.87); (value, 0.78)}
{(company, Google); (date, 2007-11-04); (variation, 0.26); (drop, 0.44); (value, 0.51)}
{(company, Amazon); (date, 2009-02-26); (variation, 0.36); (drop, 0.66); (value, 0.42)}
{(company, Apple); (date, 2005-11-04); (variation, 0.26); (drop, 0.38); (value, 0.86)}
{(company, Google); (date, 2012-08-23); (variation, 0.02); (drop, 0.42); (value, 0.71)}
{(company, Microsoft); (date, 2014-10-28); (variation, 0.3); (drop, 0.58); (value, 0.27)}
{(company, Amazon); (date, 2015-08-16); (variation, 0.35); (drop, 0.4); (value, 0.93)}
{(company, Microsoft); (date, 2008-10-26); (variation, 0.83); (drop, 0.65); (value, 0.8)}
{(company, Google); (date, 2009-09-24); (variation, 0.27); (drop, 0.74); (value, 0.96)}
{(company, Google); (date, 2008-01-11); (variation, 0.19); (drop, 0.02); (value, 0.15)}
{(company, Apple); (date, 2017-10-17); (variation, 0.61); (drop, 0.84); (value, 0.61)}
{(company, Apple); (date, 2006-03-26); (variation, 0.17); (drop, 0.62); (value, 0.2)}
{(company, Apple); (date, 2002-12-08); (variation, 0.29); (drop, 0.41); (value, 0.99)}
{(company, Apple); (date, 2012-02-04); (variation, 0.38); (drop, 0.1); (value, 0.33)}
{(company, Microsoft); (date, 2006-10-29); (variation, 0.79); (drop, 0.56); (value, 0.63)}
{(company, Microsoft); (date, 2001-09-06); (variation, 0.75); (drop, 0.12); (value, 0.47)}
{(company, Apple); (date, 2022-12-28); (variation, 0.92); (drop, 0.97); (value, 0.55)}
{(company, Apple); (date, 2013-08-24); (variation, 0.54); (drop, 0.41); (value, 0.31)}
{(company, Amazon); (date, 2006-03-20); (variation, 0.09); (drop, 0.56); (value, 0.83)}
{(company, Google); (date, 2000-06-23); (variation, 0.1); (drop, 0.29); (value, 0.07)}
{(company, Microsoft); (date, 2019-06-22); (variation, 0.6); (drop, 0.56); (value, 0.62)}
{(company, Amazon); (date, 2020-06-28); (variation, 0.0); (drop, 0.5); (value, 0.36)}
{(company, Amazon); (date, 2008-05-23); (variation, 0.02); (drop, 0.16); (value, 0.94)}
{(company, Google); (date, 2010-02-10); (variation, 0.15); (drop, 0.98); (value, 0.47)}
{(company, Amazon); (date, 2008-08-10); (variation, 0.62); (drop, 0.45); (value, 0.37)}
{(company, Google); (date, 2012-07-25); (variation, 0.2); (drop, 0.88); (value, 0.56)}
{(company, Google); (date, 2020-10-24); (variation, 0.87); (drop, 0.53); (value, 0.77)}
{(company, Microsoft); (date, 2014-08-16); (variation, 0.22); (drop, 0.08); (value, 0.71)}
{(company, Amazon); (date, 2003-01-04); (variation, 0.66); (drop, 0.37); (value, 0.47)}
{(company, Apple); (date, 2002-01-18); (variation, 0.14); (drop, 0.01); (value, 0.88)}
{(company, Apple); (date, 2000-08-27); (variation, 0.41); (drop, 0.86); (value, 0.34)}
{(company, Microsoft); (date, 2020-09-30); (variation, 0.21); (drop, 0.71); (value, 0.58)}
{(company, Apple); (date, 2007-07-15); (variation, 0.57); (drop, 0.62); (value, 0.97)}
{(company, Microsoft); (date, 2006-11-23); (variation, 0.6); (drop, 0.79); (value, 0.08)}
{(company, Google); (date, 2022-09-22); (variation, 0.43); (drop, 0.18); (value, 0.37)}
{(company, Microsoft); (date, 2006-06-01); (variation, 0.83); (drop, 0.7); (value, 0.65)}
{(company, Apple); (date, 2015-04-30); (variation, 0.72); (drop, 0.91); (value, 0.37)}
{(company, Amazon); (date, 2017-02-09); (variation, 0.28); (drop, 0.83); (value, 0.84)}
{(company, Apple); (date, 2010-12-14); (variation, 0.57); (drop, 0.28); (value, 0.18)}
{(company, Google); (date, 2017-08-16); (variation, 0.06); (drop, 0.13); (value, 0.83)}
{(company, Amazon); (date, 2019-12-24); (variation, 0.83); (drop, 0.9); (value, 0.95)}
{(company, Microsoft); (date, 2000-07-09); (variation, 0.91); (drop, 0.31); (value, 0.88)}
{(company, Google); (date, 2012-11-20); (variation, 0.82); (drop, 0.58); (value, 0.91)}
{(company, Apple); (date, 2006-09-29); (variation, 0.82); (drop, 0.22); (value, 0.5)}
{(company, Amazon); (date, 2019-11-14); (variation, 0.97); (drop, 0.49); (value, 0.32)}
{(company, Microsoft); (date, 2003-10-07); (variation, 0.02); (drop, 0.45); (value, 0.12)}
{(company, Google); (date, 2013-01-28); (variation, 0.21); (drop, 0.81); (value, 0.17)}
{(company, Microsoft); (date, 2015-04-26); (variation, 0.98); (drop, 0.69); (value, 0.5)}
{(company, Apple); (date, 2014-01-07); (variation, 0.31); (drop, 0.45); (value, 0.8)}
{(company, Google); (date, 2010-09-21); (variation, 0.28); (drop, 0.21); (value, 0.89)}
{(company, Amazon); (date, 2016-05-07); (variation, 0.27); (drop, 0.29); (value, 0.87)}
{(company, Amazon); (date, 2013-08-10); (variation, 0.26); (drop, 0.8); (value, 0.17)}
{(company, Apple); (date, 2001-12-06); (variation, 0.51); (drop, 0.99); (value, 0.91)}
{(company, Apple); (date, 2002-08-18); (variation, 0.89); (drop, 0.41); (value, 0.14)}
{(company, Amazon); (date, 2003-05-11); (variation, 0.62); (drop, 0.63); (value, 0.12)}
{(company, Apple); (date, 2004-05-14); (variation, 0.94); (drop, 0.97); (value, 0.26)}
{(company, Microsoft); (date, 2015-11-26); (variation, 0.11); (drop, 0.05); (value, 0.02)}
{(company, Microsoft); (date, 2009-06-01); (variation, 0.93); (drop, 0.67); (value, 0.93)}
{(company, Google); (date, 2011-06-08); (variation, 0.18); (drop, 0.31); (value, 0.06)}
{(company, Apple); (date, 2015-12-17); (variation, 0.08); (drop, 0.8); (value, 0.15)}
{(company, Apple); (date, 2008-09-26); (variation, 0.16); (drop, 0.77); (value, 0.93)}
{(company, Apple); (date, 2015-04-20); (variation, 0.55); (drop, 0.89); (value, 0.54)}
{(company, Google); (date, 2011-05-16); (variation, 0.31); (drop, 0.11); (value, 0.57)}
{(company, Amazon); (date, 2015-11-20); (variation, 0.43); (drop, 0.77); (value, 0.9)}
{(company, Microsoft); (date, 2017-01-05); (variation, 0.15); (drop, 0.32); (value, 0.6)}
{(company, Amazon); (date, 2009-05-30); (variation, 0.67); (drop, 0.11); (value, 0.39)}
{(company, Google); (date, 2004-05-05); (variation, 0.48); (drop, 0.51); (value, 0.94)}
{(company, Amazon); (date, 2005-01-07); (variation, 0.16); (drop, 0.76); (value, 0.97)}
{(company, Google); (date, 2010-01-23); (variation, 0.58); (drop, 0.88); (value, 0.59)}
{(company, Amazon); (date, 2020-09-31); (variation, 0.5); (drop, 0.28); (value, 0.83)}
{(company, Google); (date, 2000-02-07); (variation, 0.33); (drop, 0.2); (value, 0.44)}
{(company, Microsoft); (date, 2013-08-18); (variation, 0.46); (drop, 0.21); (value, 0.13)}
{(company, Google); (date, 2003-03-21); (variation, 0.04); (drop, 0.2); (value, 0.32)}
{(company, Google); (date, 2019-02-15); (variation, 0.95); (drop, 0.4); (value, 0.3)}
{(company, Google); (date, 2022-11-11); (variation, 0.95); (drop, 0.88); (value, 0.6)}
{(company, Microsoft); (date, 2013-09-11); (variation, 0.78); (drop, 0.85); (value, 0.73)}
{(company, Amazon); (date, 2016-09-24); (variation, 0.08); (drop, 0.17); (value, 0.1)}
{(company, Google); (date, 2004-08-19); (variation, 0.94); (drop, 0.84); (value, 0.32)}
{(company, Google); (date, 2009-11-09); (variation, 0.94); (drop, 0.01); (value, 0.71)}
{(company, Microsoft); (date, 2001-09-01); (variation, 0.1); (drop, 0.97); (value, 0.72)}
